"Data Source","World Development Indicators",

"Last Updated Date","2019-12-20",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Bahrain","BHR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","48.4812192384077","58.3437380167191","32.3134665888532","61.0902876673312","56.367722165475","65.7859587794043","77.1255554587436","75.9331249751549","72.3797859349185","72.4464789701934","58.5221327967807","66.0682145532062","67.3131437527989","65.0211220784534","64.3656222238644","65.8120881063967","65.0469016713988","67.4192574280879","80.822330222356","78.5981152278817","63.2899505524335","69.806373238915","72.0670555229045","66.3963180784461","58.236755834803","58.5041409673617","58.005487374583","68.8086868825332","69.5996499536064","82.5448098905826","81.3751074399655","75.185697610261","73.2138300862758","74.8606237745068","77.7097238518787","85.812328627835","","","","",
"Bahamas, The","BHS","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","37.2749211063672","34.0315106580167","32.9961632368329","34.6082247419191","30.9136980175883","32.9696394686907","38.3428379738343","42.5634636349478","39.3548387096774","38.2388274867852","32.2249489186744","31.5434733767693","32.7655099894847","34.2203636824431","35.2435364727609","32.7176522463378","30.452020099626","31.4095045500506","33.0950638575926","34.5470030874055","34.3043762246897","38.7586860391661","42.058267655794","44.3969121904149","51.8402328589909","53.476526541884","55.1706036745407","55.3671377112774","38.9637354793473","41.9728912577087","41.2695685897861","42.9197409264196","43.7205376883153","42.1679150020943","43.7729493161851","46.8311892827287","47.784713608914","49.8168137893727","52.7229303262092","55.9804294128824","60.0142657353866","60.9166620442641","62.222641490698","58.2472832423861","59.6286934211897","57.9907085849377","53.7273554963709","57.4859277625142","57.2315523344911","","",
"Bosnia and Herzegovina","BIH","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23.4779157304897","25.1783812772668","27.0364490272354","22.1372712721362","36.6134396577795","36.2945334635699","37.372650947949","40.2924379520336","45.1730703302639","49.3677825638804","53.0126132248299","48.7445896018038","51.2493941312627","53.7242898085796","54.9625473876933","56.8579487916771","60.0983429763386","63.1204512058134","65.2249970276384","67.5402897043117","70.4873960500426","72.4105718618097","",
"Belarus","BLR","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0052992749958","14.7726667380543","14.2499401060264","15.7509625439577","30.9405445617173","16.7029599473111","17.6675021579189","14.9202713314933","14.6089847426956","16.1186162169628","17.6818998315724","19.3194242558835","22.0846831594484","25.2209559379737","23.8546185862172","26.8187235249449","28.7589964254509","36.1910930690491","29.4537701826843","28.8221408448184","29.7151774519675","36.3629729392154","35.7402034226534","37.6824804445939","35.5626498026212","",
"Belize","BLZ","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","33.1235539102267","31.2069698257544","34.0902421129861","31.5998023715415","27.3307496329202","30.0403098891753","34.3207072084301","38.5623484751727","36.0641370944018","39.4396745227717","42.9756180971426","42.9855913536077","39.3810105566409","38.9112199169183","40.1366028437206","40.9465940143337","39.6964451350738","37.9487129108127","39.6414856015275","43.8861103066338","45.6495783024143","49.9109487664454","50.1877052498906","54.632568085741","54.0844129618761","56.8823731683712","54.7423716976166","54.087846909963","57.2984901859487","57.976300003581","61.8015541576247","67.2624141102515","71.8470955334264","78.3831542636312","75.9079374928813","75.3418397318843","80.2256847769073","78.4016703487308","80.3479884964451","83.3660781184105","83.1007126414402","80.0223509599322","80.625118208612","",
"Bermuda","BMU","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","9.70082607724939","10.5316091954023","10.9780364182467","12.231520223152","13.1951106297385","13.857938718663","15.7635220125786","14.9515536251253","14.8400706436421","15.0950742484607","15.8351266346631","17.3532575291948","17.0113636363636","14.9406457739791","12.9657830866606","13.9546531443535","18.1142188157389","19.8432975642991","19.2560038296854","18.4362044119277","20.8324324324324","20.4289583333333","27.1511731843575","21.1079617834395","20.9510518426629","12.1420463046001","10.7390221758836","17.9269321342875","18.8431817130165","19.477850237744","24.4743036647479","29.7776598609418","34.8010262193987","41.8787071523742","46.0375689373073","42.4922257815268","51.0278979491162","54.7179179175872","55.1987788880886","55.4037080323967","52.1769139026221","63.4784285532735","56.7448762187106","59.3469061442346","50.0696742843801","51.5273085340209","53.3627293587773","60.3332657259391","64.2073847034682","70.1103986843455","69.7187379720264","71.1065188202705","75.3900146430511","78.6599624929592","84.5230676071261","95.6178160685865","92.9693808824292","92.5313007218709","89.7007105638125","",
"Brazil","BRA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","24.6286805201172","24.7829458972391","21.485927782533","20.623340777506","18.3532559912749","20.4305300660788","17.0374959950192","19.0619398217162","19.3832709417993","19.2010226199196","19.4081767571664","19.995020978303","18.7212779701487","19.1584898542693","17.6589180737179","17.9124353749285","15.3494204326063","14.535030978461","14.531204749755","15.0518985640718","11.8872708481539","11.2873000576864","10.0828954965271","10.248344482576","11.5200619185804","13.5914459950642","19.9722759990767","19.8846585646936","75.0753726813787","111.325304014105","30.3945142049479","35.0296013245953","60.9324088168595","93.658846471248","44.4934291103444","32.4485468783574","35.1184815615403","36.9651290490051","39.3317317435018","42.8110542091901","46.4865878084167","58.6361717179962","55.0049821710286","56.5263637987962","56.3320651081006","60.1330444575852","63.2497794676797","68.3591986213492","70.4894529671721","76.0904194396918","74.2193801418355","76.8252926915737","79.052862020896","78.6265425564322","81.9065498408603","88.0696276444147","93.8529196194168","93.5088064034645","96.1363656023931","",
"Barbados","BRB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","46.1694469964636","42.5766301799146","44.7131528061923","43.2343426982916","47.9229147088843","50.0148334940295","44.4755850910142","46.3199621967867","48.2130653266332","50.5059397037247","49.7798332464825","51.9027466600282","50.9829560485242","54.6386162399616","57.0740836344863","52.9948646125117","50.6794446492198","50.713666427209","55.2650058947153","54.2731138379298","55.5212738912385","55.3155291790307","61.1869717584003","61.44732222959","58.8215657107275","60.1376646528672","63.9588338939612","85.984117562126","97.54674091368","98.7704627692872","102.834805867372","108.388435583609","105.514342976923","115.117843276009","113.747011013819","122.577635861131","","","102.671038448545","105.000672712691","107.886863074461","113.784919872637","115.694719495311","113.603535823588","109.962243433852","",
"Brunei Darussalam","BRN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","77.0351545466205","85.7254594034288","77.834118859458","76.0608224776313","72.4977726841398","72.1019359777636","57.7549325540225","51.3351235350986","54.0871720688572","53.6329411647768","76.8438016759014","67.2711868468978","59.3794139910355","58.65475805386","62.5747893063002","67.4985743417918","80.8041166850124","92.5969502542094","86.6851869365549","81.5787070105437","",
"Bhutan","BTN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","19.4090233422506","19.0862491999507","21.7806579777175","19.6349621885209","16.8381229488347","18.3156153312811","21.8033639341816","20.5514086973379","24.5847621537258","24.4131694019518","27.0758078702347","28.1964365321616","33.0564930052367","31.5731509795058","42.3376550467329","41.2160432741193","46.9122654677687","50.3420920317732","47.6682382364221","58.744022343823","55.6186139996126","58.7874808618389","58.5756884611235","61.7126804583565","56.7295664443524","64.6630872227241","72.7657644559782","71.6752309474739","63.8527027283883","58.8833889104932","56.4950019012414","62.130670341379","58.9338374941761","64.5001862704768","68.5622725417195","69.3716761714354","",
"Botswana","BWA","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","26.6383307573416","28.5535831689678","24.7364761223029","29.7807542651901","28.7259717421624","25.2084585420145","23.5050954499785","24.5946261227982","22.8974892151082","26.2806761121196","23.1636669341587","30.7122291256251","25.4009677819596","28.9246887849941","21.9202109934986","27.4563874164915","28.3321711496473","21.037855501396","20.9218512234796","20.4782602064937","19.794537974173","22.3896812492498","28.2630557202134","28.5009502629981","24.8162094619534","39.3992277756433","45.2485422384937","47.8783144545501","46.8841420622167","44.4258385493897","41.5648223898763","48.0943133209697","52.4990556003919","52.7028692492155","49.3396755136783","42.6398238851565","44.8135865259899","42.6578500727652","38.2826041993038","45.8292731282781","41.3628459057113","40.2387248075427","41.3419018481033","",
"Central African Republic","CAF","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","13.0283908384002","12.3850556562131","15.0677506775068","14.7164948453608","15.4838709677419","16.8489217701129","15.7376479869261","16.2350464647087","15.4333510931346","17.1155973282482","17.1382411127871","19.7980387451604","16.6194862777916","17.7610842159104","16.4595449622956","16.4028842997233","18.2098311524885","21.7535644050034","24.0280722883657","17.6730284195005","19.3418078332085","18.7308938639315","14.7810420929365","15.105481323669","16.8578331144616","15.1382356376145","16.288481177947","15.7665294260111","15.2411295864034","15.3166917743891","17.8347044901589","24.3958643689057","21.5930093669454","24.4534835453449","21.2536837854973","17.0925014412555","17.6049688095486","17.0347976402063","15.914628060427","14.9328716787466","14.3866672329731","16.0606210396852","18.0693378091793","15.9233900693061","14.0040339877604","15.1768159629271","15.5031081709309","16.5114673317348","17.3376006183327","15.7845783384482","25.5729526376708","26.1656430570193","25.7138497015735","25.208041304983","24.9906093454464","27.8010918950905","",
"Canada","CAN","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","37.0625311004153","38.0396848274855","35.9506591382221","37.2900731215855","37.3833579658256","37.3597596559566","42.9529437144062","45.7527271253794","47.7809745221812","47.0636399055447","47.9156575197331","48.2877786250889","49.515509260621","51.1295575415098","50.9689888423765","52.4006995926878","53.8011161939614","55.8743671291462","58.8898283611348","60.7860664718758","60.6021625783118","68.5245464029571","68.9163928195608","65.0354665694523","63.7285086356555","63.1143904030517","65.0897130327009","64.7611753968171","66.574845331766","70.4548104259027","73.5226848023873","75.69420510173","78.6534994183115","77.0745143753492","76.0573370470433","75.9350425164631","76.4209361942445","75.6256223033521","74.6964758516084","73.439506679224","71.3478890730354","155.188237052884","152.753582069726","146.059679585257","144.682027886558","149.026054037041","159.178683185376","112.382606581881","122.948817761021","","","","","","","","","","","",
"Central Europe and the Baltics","CEB","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.1131786004911","50.6709781440733","40.0158773491231","41.1656682218989","40.2621111101205","40.5806472329636","42.2934347563679","43.529875005989","46.2434705698936","44.0574053631693","44.6693781167318","44.268790472848","46.5981406197105","48.9604091716205","50.9286045270525","53.2130634164532","55.4743211593604","57.4713018299609","58.7739719217923","58.5440835475752","60.5261578813926","61.3525953746088","63.0055370111059","65.4946657812962","65.34407588299","66.4428815095491","",
"Switzerland","CHE","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","98.759690100809","96.8425226289336","99.3636806860305","98.3463725888861","99.266060035328","100.169071564655","100.189444561818","100.409672080512","105.294085797762","111.009717630232","103.501131835964","101.129905294554","98.6746575138707","93.1333244722089","71.2089243696883","77.0835420153051","82.9623662084339","86.238952691268","92.2469167493102","96.6483958102597","90.3936171945911","91.2567939917196","102.144177086846","103.003550413498","109.637473912479","107.717709407419","106.059287532881","112.961448570281","112.179611249408","110.458706058703","102.704820310268","100.627295867315","101.1369306763","107.772496934758","109.546757220123","113.208851152057","123.173363268487","128.858991162148","131.65114572334","146.48007293894","115.339940663317","117.108079655817","123.934183128777","132.744989157588","132.385681062702","136.288462406614","134.283389042611","130.131335939008","129.873385182199","142.411956952454","145.405004721164","158.49774437698","177.635520955044","181.46773117511","186.389987432034","185.243591321246","189.274076531923","","","",
"Channel Islands","CHI","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Broad money (% of GDP)","FM.LBL.BMNY.GD.ZS","","13.7259155540655","24.4213565182363","13.2758487611781","12.6459002572787","11.0499815920063","13.6241856485627","13.4843837807159","13.8980727116104","13.1851810724151","14.5480391710052","22.8186362739502","30.0536097995047","26.6782515757464","13.2961790962544","13.8856055891835","19.7084923629814","17.7549778563291","20.2085447705467","23.1126372714946","26.9418459445525","28.0509799603801","36.21260157008","33.4477867908937","36.7696260489226","38.1078512508845","37.1904018746784","36.5105357105759","36.1859525143329","38.0154953115023","37.3218463519109","36.2122433023388","36.1966157479872","37.7052210412793","35.0229731845789","35.7973862438828","38.9394277353205","43.77548413456","47.0486350718663","52.1881825377351","51.8395192733259","88.2203366857397","87.7856490878662","80.2297453681243","76.0167857836543","74.2583656587219","74.220192646697","79.760849905378","77.2651460153918","71.4782580134383","66.7582191581404","74.9723578196361","77.6414863119338","81.7695676039237","82.5017639196157","83.8695377694494","82.8326619929464","78.3284026704025","76.89149548702","",
